g_m,g_T,g_r,g_q,g_sigma,g_eurocall
3.094263496,1.016446042,0.03574486,0.03809557,1.055556284,0.121294006
4.264206166,1.355836235,0.007499835,0.008020868,0.353487942,4.37E-05
2.189894787,0.165683016,0.07117571,0.02745574,1.137236498,0.012856945
2.535057157,1.888002016,0.051663396,0.044947172,1.996319885,0.679787652
1.516351786,1.965957495,0.006331454,0.027413734,1.687075782,0.66836654
4.666787762,1.981434587,0.033980282,0.000965413,1.261924448,0.335094715
2.228744572,0.058384132,0.029768095,0.039460643,0.938107106,1.69E-05
2.846958627,1.375858217,0.077696414,0.048776218,1.252030378,0.286619951
0.745384393,0.919464231,0.019376518,0.038818439,0.975787697,0.43409397
1.17097693,1.524159639,0.05322137,0.002006719,1.174796765,0.511347201
3.376338723,1.783336262,0.024582334,0.018697819,1.724982759,0.559299268
0.647315811,0.923334319,0.06170835,0.000147307,1.069420619,0.542239527
2.251897797,1.443103832,0.07803028,0.025059639,1.989026236,0.649807639
0.391619624,1.393267452,0.011261643,0.005096132,0.844426063,0.659757052
2.096138465,1.56361576,0.015814737,0.034681716,1.200004382,0.351302285
4.772245104,1.130661607,0.028112926,0.010449993,0.29410027,5.03E-08
0.865767648,0.834718597,0.024528144,0.004486845,1.158542127,0.449907515
2.542876453,0.718689617,0.030696743,0.001581143,0.470308975,0.002342875
3.522451947,0.652288524,0.079803286,0.041631657,1.715062397,0.220662263
1.576964876,0.690715813,0.003007533,0.013635865,0.213089998,0.000309037
2.710135344,1.982591735,0.069555416,0.036972266,1.167844616,0.363734093
1.600036109,0.286529131,0.005114267,0.028423489,0.994774542,0.066455723
2.619147155,1.918018031,0.058157644,0.001294694,0.535414125,0.06706825
1.268224806,0.111014805,0.021905864,0.019092438,1.352758806,0.09483918
4.799573645,0.858282928,0.0444453,0.039505366,1.482649468,0.157900038
4.139001875,1.905849331,0.011394327,0.025523977,0.660066369,0.039615661
0.648716611,1.084535575,0.059054712,0.00467554,1.98691893,0.764367526
4.967569951,1.265190487,0.044795931,0.025473264,1.554658626,0.295855109
3.594296831,1.024809339,0.038647267,0.001118437,0.948388399,0.076219258
2.846958627,1.375858217,0.021329884,0.029783965,1.103275656,0.217242448
1.781135206,0.273310919,0.077014074,0.046158633,1.920774944,0.219622533
3.327436135,1.787634715,0.037353502,0.029098811,0.058773925,6.08E-54
0.730860435,0.74268806,0.036357908,0.029368913,1.585251504,0.570346103
4.466152855,0.307117663,0.049986608,0.02423102,1.958401348,0.079818453
3.594296831,0.218090373,0.076531143,0.045613023,1.271488178,0.006151327
2.613271346,1.127920906,0.014551493,0.038352481,0.677073978,0.041926274
2.374052328,0.630530331,0.054972861,0.046528359,0.670079868,0.017354954
4.532569536,1.905849331,0.040539186,0.02242571,0.579908953,0.019243036
2.087817816,1.900205385,0.063017168,0.025059639,1.498122571,0.563337504
2.980043598,0.562194691,0.013756131,0.001140275,1.216075082,0.083762802
4.928286468,1.112481991,0.052807749,0.008800006,1.76171959,0.351661663
4.195541891,1.798847235,0.053485041,0.018835119,1.550031598,0.456226122
2.150176227,1.922567668,0.050806048,0.017226511,1.084746918,0.374980599
2.746274935,0.622125952,0.022527257,0.034681716,0.879340691,0.034119846
1.388204175,0.141438583,0.063729218,0.042483243,1.624375498,0.131169562
0.541028519,1.787634715,0.03549281,0.049297648,0.137117029,0.407899483
1.016839298,0.718180852,0.008929481,0.009598365,1.550031598,0.480964468
4.320358796,0.657176155,0.014402364,0.010449993,0.800859345,0.005431503
4.034438678,0.539527638,0.063208268,0.014045843,1.026901443,0.019361071
2.687076511,1.164035722,0.077696414,0.047445656,1.684263982,0.428284037
1.3903111,0.000601949,0.007737972,0.009765301,0.23395463,0
1.920360549,1.336544112,0.015814737,0.014881543,0.210327189,0.000373194
2.711507232,1.707346255,0.032991219,0.021456898,0.520650069,0.03464177
4.466762326,0.914693675,0.023564565,0.034830245,1.665362415,0.248700893
2.570127485,1.509498025,0.053159441,0.007569592,0.909376819,0.193429954
0.34640941,1.071890909,0.067784542,0.041950091,1.77733058,0.773988146
2.375189551,1.056964658,0.062477382,0.034678155,0.894785651,0.124828451
4.359830316,1.72885515,0.00183736,0.040187064,0.100773447,4.01E-33
3.653894266,0.951490753,0.033977711,0.014874402,0.18597344,4.35E-14
3.022406244,1.439039449,0.016783577,0.03377488,1.383653373,0.339697707
0.21137875,1.760361826,0.021905864,0.022680971,0.463521557,0.75796211
4.035111924,0.663618155,0.016815851,0.013814813,0.287206527,9.65E-11
1.862906498,0.669200173,0.062546612,0.013603424,1.177343098,0.199160519
0.779129366,1.105709892,0.033825153,0.035737882,0.946107144,0.440735068
2.347592189,1.855430371,0.017414731,0.010449993,1.594757072,0.583301238
1.92725678,0.140932668,0.019821365,0.020771844,1.860557802,0.086919661
2.973522673,1.787634715,0.024582334,0.001137033,0.060023778,2.98E-41
1.862479262,0.515462886,0.018184005,0.001248753,0.356189044,0.000944667
0.891837399,0.241991154,0.007454328,0.022781542,0.614553863,0.172808829
3.814084371,0.551085349,0.039655874,0.029661986,1.336904391,0.072417647
4.743539851,0.881599227,0.008026527,0.001581143,0.274873468,8.15E-11
3.925943844,0.835114115,0.064657716,0.011749782,1.813847938,0.314266267
4.582605758,0.197249263,0.024732544,0.000687835,1.365915066,0.002486909
1.210621902,1.469581917,0.018898601,0.04174161,1.495048935,0.558028431
1.485413772,0.198551031,0.043633824,0.028004326,0.619475614,0.01158161
1.421388139,1.200046993,0.027854466,0.008646795,0.476863166,0.096205674
3.132634907,0.767744837,0.01976941,0.030339521,1.261924448,0.134330404
1.589872121,1.412621108,0.045837756,0.039307111,1.715451053,0.585091792
0.662895421,1.242158943,0.04526247,0.03041132,1.361638905,0.620968648
4.900967651,0.043333235,0.068942899,0.025098109,0.872291349,5.07E-20
4.056550037,1.677643228,0.067685192,0.049713797,1.870971096,0.544862528
4.28023262,0.793082737,0.057236847,0.034603346,0.660380237,0.002712666
0.741956222,1.204164251,0.059091628,0.044956677,0.457014266,0.320457493
1.306715609,1.200046993,0.062459988,0.049481067,1.981214625,0.646475871
1.257217052,1.276904681,0.054564576,0.038300694,1.791016225,0.623947057
3.549383263,1.29041031,0.005600025,0.005096132,0.603845887,0.015592124
2.363270706,1.250436293,0.038647267,0.010801395,0.648949363,0.065990995
4.379101201,0.170142971,0.032578778,0.04255191,0.259644085,1.89E-45
0.982714347,0.221609468,0.075677918,0.004264302,0.863287024,0.175100935
1.781493686,1.443103832,0.014732098,0.008962962,0.70258363,0.157249337
4.003174851,0.273889273,0.021273294,0.015068707,1.550031598,0.027240904
0.21137875,1.54891912,0.03628088,0.000586141,0.733437849,0.805165611
4.509038681,1.428061073,0.068405438,0.042339749,0.531703404,0.004232322
2.090725852,0.834815694,0.055267078,0.02946041,1.108209701,0.185616973
3.930790109,0.18302085,0.037743065,0.026697232,1.367081763,0.00365455
1.691708098,0.901256861,0.021215439,0.036295823,1.431864531,0.357905786
4.701501144,1.570361856,0.006296963,0.021951528,1.352758806,0.275671059
2.937636982,0.562194691,0.005133516,0.011659136,1.112869696,0.061578025
2.683492141,0.111014805,0.050827453,0.018633827,0.329529098,3.22E-21
4.945225032,0.504056863,0.05322137,0.008168755,1.66024697,0.096276146
1.023044538,1.300251601,0.031827171,0.039110254,0.413406074,0.164835256
0.256233367,1.520094502,0.076050394,0.009215879,1.705691416,0.863945811
2.363270706,0.629090335,0.007880928,0.041661074,0.754128674,0.027291247
4.81710779,0.371831113,0.031096638,0.034114063,0.937018123,0.001063572
2.673789428,0.093247143,0.03932469,0.021466648,1.576088716,0.005846029
3.9208631,0.279016979,0.015361168,0.023116266,0.632335505,3.01E-06
1.64886754,1.360036379,0.000924694,0.028713141,1.658878679,0.550376583
0.835356901,0.504056863,0.01444073,0.028368169,1.510154753,0.452969477
1.705274092,0.807148175,0.075346981,0.026523188,1.764684021,0.454081516
1.705274092,1.48863272,0.063729218,0.032185587,0.810831649,0.226506215
4.043816018,0.111014805,0.006297054,0.036978163,1.267660372,9.95E-05
0.572142248,0.889899859,0.077843089,0.042605216,0.15176072,0.428945702
0.451053676,1.222781223,0.010860577,0.011659136,1.116180531,0.656359246
3.093134543,1.313156798,0.016783577,0.039110905,1.8945561,0.514488702
1.607502518,0.487581395,0.050933391,0.022067988,0.718817545,0.05960921
1.134616055,1.443103832,0.060827408,0.023917793,0.224235241,0.07472787
2.846958627,1.580250743,0.034654309,0.038352481,1.895311899,0.589678859
4.58117841,0.379088388,0.018525198,0.048562187,0.267477287,2.31E-22
2.637029135,0.579693563,0.071894864,0.025646478,1.678427918,0.240623058
3.878889259,1.621814151,0.048376503,0.030163139,0.452588483,0.003763512
4.490784104,1.433865005,0.016074384,0.04178184,0.072492332,1.26E-72
2.271096122,0.660412899,0.067974435,0.04255191,1.452207327,0.229764644
4.666787762,0.562194691,0.009202331,0.038646733,1.514326559,0.084419267
4.666787762,1.336544112,0.059046243,0.003216566,0.718817545,0.025202345
4.902436425,0.809017934,0.069874507,0.046869143,1.131532276,0.051859269
0.476647487,1.911571944,0.042250635,0.027334394,1.199726059,0.698990211
1.589872121,1.892941765,0.025637991,0.02075794,1.728924478,0.681720465
2.17527239,1.153142187,0.056216888,0.04338402,1.852157336,0.522324578
1.661952938,0.947787553,0.039649929,0.001201446,0.993446755,0.232554945
2.866415097,0.898481305,0.074416202,0.025125604,0.303124197,2.58E-05
1.023044538,1.286144411,0.07092468,0.044110837,0.246430618,0.109979232
1.710474513,1.204540973,0.008484485,0.019444136,1.760485497,0.556139566
0.94599895,0.348934978,0.062888446,0.00467554,1.492906354,0.365349675
0.891837399,0.71252967,0.079954081,0.046107392,0.219519749,0.147200867
3.266049396,0.114806982,0.038400728,0.039739609,0.952028185,1.69E-05
0.641724891,1.979460368,0.045018792,0.029562858,1.615504195,0.755182934
4.288624884,0.300295416,0.031001942,0.018829477,1.514326559,0.025842365
4.823042674,0.141493068,0.002926143,0.012056632,0.06330459,0
4.337140026,1.270771811,0.060204522,0.021529928,1.678427918,0.381562075
3.327436135,0.880472216,0.072171364,0.017924592,1.953695644,0.412789228
3.342772521,1.382919048,0.051907588,0.025138665,0.804083136,0.078961572
3.910036551,0.314588892,0.026402773,0.01938239,1.44721439,0.028970621
1.482953415,1.052732311,0.070592244,0.018730188,1.492906354,0.470450499
0.956865241,0.902265794,0.049791413,0.006551336,0.958381023,0.375971026
2.217410757,0.21852591,0.019376518,0.040149139,1.671759327,0.087495413
1.51623628,1.495661663,0.049986608,0.011425387,0.482863459,0.113094701
1.902161585,0.562218428,0.024596929,0.018633827,1.292782534,0.189221019
4.09574535,0.995110499,0.018867941,0.038457516,0.534721841,0.001152781
3.92625218,0.6807754,0.003793588,0.009598365,1.112227132,0.049775205
0.717404801,0.6807754,0.033682345,0.037652587,0.871089829,0.394951561
3.954718902,0.984034919,0.056665238,0.002812262,0.614101686,0.006030767
0.38741673,1.72885515,0.044223806,0.044873084,1.253776395,0.706398457
4.701535129,0.107655303,0.024221091,0.022050219,1.217100587,1.04E-05
0.220003352,0.915132731,0.050933391,0.008144065,0.143164816,0.782590671
4.610339602,0.263957492,0.062888446,0.006515568,1.667776789,0.026415362
3.363720154,0.1335372,0.068680127,0.008962962,0.694264313,9.12E-08
3.878889259,1.218448399,0.038647267,0.017836996,1.546404813,0.328509293
0.251436874,0.100481137,0.045347256,0.047553297,0.523767,0.744939391
1.600036109,0.379088388,0.042740797,0.046715619,1.734115493,0.268086482
1.102328315,0.040440927,0.029999738,0.048051664,0.301331643,0.001408419
2.968528088,1.98267269,0.03896082,0.010449993,0.143164816,9.33E-09
3.637321671,1.645153574,0.031218554,0.043539597,0.780698244,0.073442924
4.264206166,0.128684897,0.055327347,0.002324659,1.350088317,0.000397827
0.488890123,0.718180852,0.04526247,0.016126307,1.772783283,0.69457918
0.764268424,0.953294967,0.050273648,0.009800425,1.230764058,0.530772104
4.298149141,1.975053996,0.077690913,0.034114063,0.800859345,0.101297096
4.359830316,1.546922147,0.016435293,0.00623381,0.876966854,0.085173056
2.556602069,1.504912984,0.079534067,0.039045185,1.778384632,0.55781783
3.245488722,0.39810686,0.011394327,0.022000502,0.448257264,1.61E-06
4.188846174,1.580250743,0.060191888,0.027732458,1.550031598,0.402847472
0.40968431,0.649447405,0.041174243,0.018829477,0.431552453,0.589279363
3.000451388,1.352271141,0.021215439,0.014109026,0.334548492,0.000493401
3.020860576,1.557715781,0.049083856,0.049756544,0.959342295,0.165805914
0.503919751,1.930395538,0.00183736,0.018835119,0.614553863,0.534290303
4.836163114,0.488923447,0.065083061,0.033415626,1.85381388,0.13453159
1.592185459,0.767744837,0.007880928,0.036014591,0.701709976,0.09052374
2.539725143,0.177873886,0.062798837,0.044510423,0.917878157,0.001640437
0.391619624,0.660412899,0.076293009,0.047445656,0.593882169,0.599300661
4.363514669,1.760361826,0.011987517,0.012186492,0.437360882,0.002030276
1.977751827,1.974619234,0.010568401,0.045922179,0.306323222,0.009178472
1.543914206,1.869784301,0.012532657,0.045491334,1.705691416,0.635528088
0.441961741,1.001610401,0.062546612,0.037995459,1.911482841,0.758735007
1.624638813,1.449014894,0.043100665,0.002908303,0.614101686,0.153701684
0.908145593,0.321283127,0.015814737,0.015504322,1.268559016,0.314589805
4.872494719,0.027879242,0.029418895,0.003201372,0.224235241,0
3.62377584,0.522641135,0.013958462,0.046528359,0.356189044,1.79E-08
2.675735684,1.601122811,0.075758853,0.004110277,0.578461512,0.061755112
2.674560728,1.982591735,0.048652358,0.021185269,1.561486497,0.564363605
4.532569536,0.471354716,0.012448797,0.037564916,1.441565475,0.051057216
0.886133949,0.455192329,0.043633824,0.010127289,1.108209701,0.339298291
1.49612475,1.469581917,0.042100241,0.006447324,1.867003751,0.688366391
0.443938607,1.604632729,0.045367434,0.046309582,1.103275656,0.648223143
1.238684998,0.612278399,0.066388183,0.03787456,0.429380834,0.062112618
4.046662216,1.994575251,0.070062442,0.004110365,0.578461512,0.037512768
2.052064251,0.539527638,0.022506097,0.008692054,0.529572335,0.007227538
2.363270706,1.414015865,0.029688947,0.004972696,1.423725123,0.429264136
4.354500921,1.604632729,0.014732098,0.011500902,1.669907633,0.46045947
1.48225894,0.484115205,0.072154433,0.024414887,1.535884028,0.296914884
3.302751032,1.218448399,0.040142482,0.02334823,0.190987725,7.91E-10
1.607502518,1.885012028,0.016236832,0.002113058,0.107494771,6.17E-05
2.723910239,1.509498025,0.035513043,0.036647035,1.907501869,0.588443902
1.102328315,1.469581917,0.066481589,0.018699608,1.116180531,0.481116616
0.676113228,1.195702323,0.010314251,0.049176464,1.513274147,0.62235823
4.22883019,1.739106857,0.018407053,0.039742399,0.816491297,0.073889244
4.407927348,1.911258389,0.009623841,0.034560171,1.938617562,0.60810375
4.073919864,0.791198115,0.038895326,0.030410446,0.200908353,1.12E-16
1.519644297,1.114549886,0.004929646,0.035005331,1.178830562,0.334027655
3.132634907,1.017377218,0.059764384,0.014109026,0.866024138,0.069992385
1.938057476,1.213842111,0.037304748,0.034282633,0.70035407,0.107625952
2.943183665,0.696300353,0.061906013,0.037701114,1.038865909,0.071710923
1.472940393,0.267518326,0.065189977,0.007430979,1.724982759,0.229721014
4.874399151,0.658777618,0.053628434,0.048396954,1.514326559,0.108145789
1.962862503,1.279502832,0.078875277,0.00995267,0.786891485,0.170866753
4.930360958,1.260439823,0.033919046,0.039110254,0.958775343,0.061916741
2.072593371,0.114806982,0.072324561,0.027406757,0.784872071,0.000373782
1.421105242,0.83350016,0.060473272,0.025523977,0.208563239,0.004063098
0.964332266,1.308863637,0.062883121,0.033000654,1.028221303,0.444938272
1.391766028,1.813861594,0.044610445,0.049983044,0.743505291,0.257899548
3.814084371,0.962072554,0.030582299,0.012711464,1.339536981,0.180738071
3.563577878,0.319813331,0.060785871,0.006294168,0.898269611,0.002047962
0.790665314,1.727515626,0.008924445,0.006349855,1.32818401,0.654731372
1.66073135,1.218448399,0.000927764,0.034678155,1.337044986,0.394721012
2.54586639,0.898481305,0.011394327,0.034830245,1.250666549,0.198783195
0.932186432,0.27753555,0.065197286,0.021086662,0.241214283,0.097542226
2.845414113,1.097130099,0.03467866,0.047553297,0.724441508,0.04295237
0.294194934,1.066898839,0.006373619,0.028453787,1.291659258,0.740293218
0.503919751,0.71252967,0.024426431,0.005719205,1.153631993,0.589408983
2.706027181,0.205593552,0.006865466,0.010428032,1.238477582,0.013634839
0.441961741,1.518730446,0.000930423,0.007631492,0.196039635,0.547156543
2.04272651,1.265190487,0.037743065,0.028423489,1.358005403,0.382220826
2.978170793,1.72321336,0.001629405,0.027859409,1.452207327,0.429357528
2.445538554,1.222781223,0.057449754,0.000470365,1.401672527,0.377691818
1.293687189,0.802095652,0.01495371,6.86E-05,0.887850508,0.228588677
2.608934102,1.588576841,0.071495612,0.017374333,0.124585729,5.42E-10
4.251902297,1.546922147,0.047632466,0.009368947,0.987429863,0.138325616
2.375189551,0.669432335,0.019821365,0.044786188,0.875233532,0.054380226
2.210151879,1.72885515,0.029310958,0.025249483,1.084479563,0.323579559
3.22087852,0.128684897,0.079624792,0.033415626,0.459286177,3.25E-14
1.705274092,1.002844791,0.040064437,0.045900046,0.306323222,0.00601525
0.857704194,1.308524751,0.046391626,0.00299886,0.410795853,0.278052688
2.081168512,1.173331437,0.069976264,0.047877077,0.76630275,0.116338828
